"UnderAttack","_availability","_confidentiality","_integrity","tick"
"false","true","true","true",203.0
"false","true","true","true",203.0
"false","true","true","true",203.0
"false","true","true","true",203.0
"false","true","true","true",203.0
"false","true","true","true",203.0
"true","false","true","true",203.0
"false","true","true","true",203.0
"false","true","true","true",203.0
"false","true","true","true",203.0
"false","true","true","true",204.0
"false","true","true","true",204.0
"false","true","true","true",204.0
"false","true","true","true",204.0
"false","true","true","true",204.0
"false","true","true","true",204.0
"false","true","true","true",204.0
"false","true","true","true",204.0
"false","true","true","true",204.0
"false","true","true","true",204.0
"false","true","true","true",204.0
"true","false","true","true",204.0
"false","true","true","true",204.0
"false","true","true","true",204.0
"false","true","true","true",204.0
"false","true","true","true",205.0
"false","true","true","true",205.0
"false","true","true","true",205.0
"false","true","true","true",205.0
"false","true","true","true",205.0
"false","true","true","true",205.0
"false","true","true","true",205.0
"false","true","true","true",205.0
"false","true","true","true",205.0
"false","true","true","true",205.0
"false","true","true","true",205.0
"true","false","true","true",205.0
"false","true","true","true",205.0
"false","true","true","true",205.0
"false","true","true","true",205.0
"false","true","true","true",206.0
"false","true","true","true",206.0
"false","true","true","true",206.0
"false","true","true","true",206.0
"false","true","true","true",206.0
"false","true","true","true",206.0
"false","true","true","true",206.0
"false","true","true","true",206.0
"false","true","true","true",206.0
"false","true","true","true",206.0
"false","true","true","true",206.0
"true","false","true","true",206.0
"false","true","true","true",206.0
"false","true","true","true",206.0
"false","true","true","true",206.0
"false","true","true","true",207.0
"false","true","true","true",207.0
"false","true","true","true",207.0
"false","true","true","true",207.0
"false","true","true","true",207.0
"false","true","true","true",207.0
"false","true","true","true",207.0
"false","true","true","true",207.0
"false","true","true","true",207.0
"false","true","true","true",207.0
"false","true","true","true",207.0
"true","false","true","true",207.0
"false","true","true","true",207.0
"false","true","true","true",207.0
"false","true","true","true",207.0
"false","true","true","true",208.0
"false","true","true","true",208.0
"false","true","true","true",208.0
"false","true","true","true",208.0
"false","true","true","true",208.0
"false","true","true","true",208.0
"false","true","true","true",208.0
"false","true","true","true",208.0
"false","true","true","true",208.0
"false","true","true","true",208.0
"false","true","true","true",208.0
"true","false","true","true",208.0
"false","true","true","true",208.0
"false","true","true","true",208.0
"false","true","true","true",208.0
"false","true","true","true",209.0
"false","true","true","true",209.0
"false","true","true","true",209.0
"false","true","true","true",209.0
"false","true","true","true",209.0
"false","true","true","true",209.0
"false","true","true","true",209.0
"false","true","true","true",209.0
"false","true","true","true",209.0
"false","true","true","true",209.0
"false","true","true","true",209.0
"true","false","true","true",209.0
"false","true","true","true",209.0
"false","true","true","true",209.0
"false","true","true","true",209.0
"false","true","true","true",210.0
"false","true","true","true",210.0
"false","true","true","true",210.0
"false","true","true","true",210.0
"false","true","true","true",210.0
"false","true","true","true",210.0
"false","true","true","true",210.0
"false","true","true","true",210.0
"false","true","true","true",210.0
"false","true","true","true",210.0
"false","true","true","true",210.0
"true","false","true","true",210.0
"false","true","true","true",210.0
"false","true","true","true",210.0
"false","true","true","true",210.0
"false","true","true","true",211.0
"false","true","true","true",211.0
"false","true","true","true",211.0
"false","true","true","true",211.0
"false","true","true","true",211.0
"false","true","true","true",211.0
"false","true","true","true",211.0
"false","true","true","true",211.0
"false","true","true","true",211.0
"false","true","true","true",211.0
"false","true","true","true",211.0
"true","false","true","true",211.0
"false","true","true","true",211.0
"false","true","true","true",211.0
"false","true","true","true",211.0
"false","true","true","true",212.0
"false","true","true","true",212.0
"false","true","true","true",212.0
"false","true","true","true",212.0
"false","true","true","true",212.0
"false","true","true","true",212.0
"false","true","true","true",212.0
"false","true","true","true",212.0
"false","true","true","true",212.0
"false","true","true","true",212.0
"false","true","true","true",212.0
"true","false","true","true",212.0
"false","true","true","true",212.0
"false","true","true","true",212.0
"false","true","true","true",212.0
"false","true","true","true",213.0
"false","true","true","true",213.0
"false","true","true","true",213.0
"false","true","true","true",213.0
"false","true","true","true",213.0
"false","true","true","true",213.0
"false","true","true","true",213.0
"false","true","true","true",213.0
"false","true","true","true",213.0
"false","true","true","true",213.0
"false","true","true","true",213.0
"true","false","true","true",213.0
"false","true","true","true",213.0
"false","true","true","true",213.0
"false","true","true","true",213.0
"false","true","true","true",214.0
"false","true","true","true",214.0
"false","true","true","true",214.0
"false","true","true","true",214.0
"false","true","true","true",214.0
"false","true","true","true",214.0
"false","true","true","true",214.0
"false","true","true","true",214.0
"false","true","true","true",214.0
"false","true","true","true",214.0
"false","true","true","true",214.0
"true","false","true","true",214.0
"false","true","true","true",214.0
"false","true","true","true",214.0
"false","true","true","true",214.0
"false","true","true","true",215.0
"false","true","true","true",215.0
"false","true","true","true",215.0
"false","true","true","true",215.0
"false","true","true","true",215.0
"false","true","true","true",215.0
"false","true","true","true",215.0
"false","true","true","true",215.0
"false","true","true","true",215.0
"false","true","true","true",215.0
"false","true","true","true",215.0
"true","false","true","true",215.0
"false","true","true","true",215.0
"false","true","true","true",215.0
"false","true","true","true",215.0
"false","true","true","true",216.0
"false","true","true","true",216.0
"false","true","true","true",216.0
"false","true","true","true",216.0
"false","true","true","true",216.0
"false","true","true","true",216.0
"false","true","true","true",216.0
"false","true","true","true",216.0
"false","true","true","true",216.0
"false","true","true","true",216.0
"false","true","true","true",216.0
"true","false","true","true",216.0
"false","true","true","true",216.0
"false","true","true","true",216.0
"false","true","true","true",216.0
"false","true","true","true",217.0
"false","true","true","true",217.0
"false","true","true","true",217.0
"false","true","true","true",217.0
"false","true","true","true",217.0
"false","true","true","true",217.0
"false","true","true","true",217.0
